,Date Created,User,Tweet
164,2022-11-25 09:28:58+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
165,2022-11-24 20:58:58+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
166,2022-11-24 14:28:56+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
167,2022-11-24 11:16:26+00:00,Desganjar,"Warga Desa NTB Dukung Ganjar Pranowo Jadi Presiden 2024!😱

#ganjarpranowo Puan Maharani #DesGanjar Gavi  RED VELVET  NEW JEANS  jaehyun  Rafathar  PM Malaysia #WorldcupQatar2022 Portugal  #koreaselatan  #SouthKorea #capres2024 #presiden2024 https://t.co/iPAGjlXmi5"
168,2022-11-24 01:58:57+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
169,2022-11-23 19:58:54+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
170,2022-11-23 13:28:57+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
171,2022-11-23 07:28:56+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
172,2022-11-22 18:58:57+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
173,2022-11-22 12:28:56+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
174,2022-11-21 23:58:56+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
175,2022-11-21 11:28:58+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
176,2022-11-21 05:28:59+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
177,2022-11-21 03:30:01+00:00,MahaposOnline,"DPD GPMN Brebes Terbentuk, Dukung Puan Maharani Capres 2024
https://t.co/tUsCaaIHGY
Senin"
178,2022-11-20 22:58:57+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
179,2022-11-20 10:28:54+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
180,2022-11-20 06:37:15+00:00,notfunnnn,@Askrlfess mending dukung puan untuk periode 2024
181,2022-11-20 05:25:52+00:00,AntiBangsatBgs,"KALIAN Mau Dukung:
PRABOWO ... sok✔️
PUAN .... sok✔️
GANJAR .... sok✔️

Kalo Gue Cuma Mau Dukung MANUSIA Yang BERAGAMA, BERTUHAN, BERIMAN, BERTAQWA, BERKHLAQ, BERILMU &amp; BERWAWASAN KEBANGSAN Seperti Pak ANIES @aniesbaswedan Untuk PENYELAMATAN NKRI di 2024 https://t.co/KA5n2cr1qH"
182,2022-11-20 04:28:55+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
183,2022-11-19 15:58:55+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
184,2022-11-19 09:28:59+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
185,2022-11-18 20:58:58+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
186,2022-11-18 14:58:58+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
187,2022-11-18 08:28:57+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
188,2022-11-18 02:28:56+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
189,2022-11-17 19:58:55+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
190,2022-11-17 07:28:57+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
191,2022-11-17 07:07:03+00:00,jurnascom,Warga Papua Barat Daya Dukung Puan Jadi Presiden 2024 https://t.co/y1CAu1vNy7
192,2022-11-16 18:58:57+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
193,2022-11-16 06:28:55+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
194,2022-11-15 17:58:57+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
195,2022-11-15 11:58:57+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
196,2022-11-14 23:29:01+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
197,2022-11-14 10:58:58+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
198,2022-11-13 22:28:52+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
199,2022-11-13 15:58:56+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
200,2022-11-13 14:22:42+00:00,mulanbilqis,"Perempuan Amanat Nasional (PUAN) dukung PAN mencalonkan Erick Thohir senagai Cawapres 2024. 

Artinya apa?
Untuk Perempuan PAN Erick Thohir sosok terbaik. 
@erickthohir 
#BangkitBersamaET https://t.co/i5O1liHWEo"
201,2022-11-13 09:58:56+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
202,2022-11-13 08:49:02+00:00,riyadisugeng167,"Erick Thohir mendapatkan dukungan untuk menjadi Cawapres dari PAN pada 2024 dari PUAN dalam Rakernasnya , kinerja serta kredibilitasnya yang bagus menjadi pertimbangan juga komitmennya dalam dukung persamaan gender. 

@erickthohir 
#BangkitBersamaET https://t.co/I7XMMKuUOW"
203,2022-11-13 04:44:25+00:00,denni_sauya,"PUAN DUKUNG ERICK THOHIR JADI CAWAPRES DARI PAN

Perempuan Amanat Nasional (PUAN) dalam Rakernas mengusulkan PAN memajukan ETHO sebagai Cawapres pada 2024.
@erickthohir 
#BangkitBersamaET https://t.co/AYN9rZFNWe"
204,2022-11-13 03:28:58+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
205,2022-11-13 02:49:28+00:00,ArdhaniFariz,"@ChusnulCh__ @ganjarpranowo Kayanye HARAPAN  LU udeh PUPUS
&amp; PUTUS sygku, PAK DE OGAH
USUNG GANJAR yayangku
PAK DE Bersabda : 2024 adalah
Jatah nye ANIES &amp; PRABOWO sygku
Daripade Lu SEKARAT KEJANG2
Mending LU DUKUNG BU PUAN
Jelas punye PT 20 ℅ sygku
🤣😁🤣😁🤣😁🤣😁🤣😁🤣
😁🤣😁🤣😁🤣😁🤣😁🤣😁 https://t.co/R2t1kvxhxN"
206,2022-11-12 21:28:52+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs"
207,2022-11-12 20:30:04+00:00,MNCTrijayaBdg,Warga Cirebon Dukung Puan Maharani untuk maju di pilpres 2024 https://t.co/JtUKDFTFte
208,2022-11-12 20:18:43+00:00,897GlobalRadio,Warga Cirebon Dukung Puan Maharani untuk maju di pilpres 2024 https://t.co/05cnMCxYWE #GlobalNews
209,2022-11-12 17:45:12+00:00,ayukhanny,"@puanmaharani_ri siap dukung mbak puan the next presiden di tahun 2024,,bismilah"
210,2022-11-12 16:31:30+00:00,SINDOnews,"Warga Cirebon Dukung Puan Maharani untuk Maju di Pilpres 2024

 #Sindonews #BukanBeritaBiasa .https://t.co/bZxUSHZXU9"
211,2022-11-12 15:16:06+00:00,Kabarhariini,"Di Cirebon, Relawan Puan Bagi Paket Sembako dan Dukung Maju di Pilpres 2024 https://t.co/QsszhSfae3 https://t.co/ZPcx6qqO9i"
212,2022-11-12 14:58:59+00:00,BadanHukumKita,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk"
213,2022-11-12 14:44:46+00:00,PUANnews,"#Warga Cirebon Dukung Puan Maharani untuk maju di pilpres 2024 - https://t.co/HAR1Q9mG6j 
#PuanMaharani

https://t.co/A6ajZQqoHV"
214,2022-11-12 14:13:34+00:00,VIVAcoid,"Di Cirebon, Relawan Puan Bagi Paket Sembako dan Dukung Maju di Pilpres 2024 https://t.co/PDygdzQIfQ"
215,2022-11-12 13:47:08+00:00,tvOneNews,Warga Cirebon Dukung Puan Maharani untuk Maju di Pilpres 2024 https://t.co/R77tMCzeQm
216,2022-11-12 10:48:55+00:00,rakyatmerdeka,Warga Cirebon Dukung Puan Maharani Maju Pilpres 2024 https://t.co/buuOSdQ0Xh
217,2022-11-12 10:23:27+00:00,mediaindonesia,Warga Cirebon Dukung Puan Maharani untuk Maju di Pilpres 2024  https://t.co/yxMC1mBvmc
218,2022-11-12 06:23:54+00:00,chaterine_8,"Diberbagai kesempatan @erickthohir sering menghadiri acara yg diadakan PAN, bagi Erick, PAN sdh seperti keluarga

Dan diacara Rakernas PUAN yg dihadiri Erick Thohir, kader PAN yg tergabung dlm PUAN scr spontan dukung Erick sbg cawapres dr PAN utk 2024

#BangkitBersamaET https://t.co/KVTJwmKuJ7"
219,2022-11-12 01:23:18+00:00,Gelang_Alit2,"Mbak Puan aj dukung pak Erick masak kita kagak??
Dalam sambutannya pada Rakernas Partai Amanat Nasional (PAN) @puanmaharani_ri mengusulkan PAN agar  mengusung @erickthohir sebagai cawapres pada 2024.

#BangkitBersamaET 
Jokowi Dihati Erick Dinanti https://t.co/bjazRNsl3r"
220,2022-11-12 01:23:17+00:00,juliusibrani,"Keren!

Saya dukung penuh Mba Puan utk jd Presiden Korea Selatan di 2024!!! https://t.co/yHEd6cUR0t"
221,2022-11-11 13:55:54+00:00,XCode71766729,"Top lover ganjar pranowo, besar besaran dukung gp maju ke capres 2024. Buzzerpun ikut masak isu tsb. Sedihku sampe ketawa NGAKAK, bahwa yg punya partai PDIP, lebih mementingkan PUAN sebagai capres.
GOBLOGNYA lagi, pendukung gp, gak MAU tau itu. Sama aja dengan menggoreng ASAP https://t.co/04iFl2y5bL"
222,2022-11-11 13:20:40+00:00,Eka_Dutajaladri,"PUAN Dukung Erick Thohir Jadi Cawapres pada 2024

Erick Thohir selalu terdepan dalam melindungi perempuan dalam isu-isu mengenai kesehatan ibu dan anak, pendidikan, kesetaraan gender, hingga kesempatan bekerja.

#BangkitBersamaET https://t.co/fKDueSclot"
223,2022-11-11 10:43:33+00:00,CreArt45885854,@BudakKorporat21 @akunberangka000 @bukufiksie @Dionnysuss95 @Oodhyar1 @Demianchael @ndagels Okelah kalo mau setara ayo kita dukung puan maharani sebagai presiden 2024 karena perempuan harus setara!
224,2022-11-11 07:18:35+00:00,Pamungk66178891,"@CNNIndonesia Salut ke Ibu Puan, makin dukung beliau untuk jadi Presiden Indonesia yg ke 2024"
225,2022-11-11 03:20:22+00:00,zhymme,"Perempuan Amanat Nasional (PUAN) dukung @erickthohir untuk maju sebagai cawapres 2024 yg diusung oleh PAN.
Usulan ini disampaikan pada saat Erick Thohir menghadiri Rakernas PUAN, Rabu (9/11) di kantor DPP PAN Jakarta.

#BangkitBersamaET https://t.co/VcdUW8q9B7"
226,2022-11-10 16:44:57+00:00,AkmamAdipoetra2,Nampaknya Jokowi dukung Prabowo Presiden 2024. Dan agar ibu Mega tdk marah tentu wapresnya Cik Puan. Lantas Ginanjar dikemanakan ?.
227,2022-11-10 07:00:01+00:00,quoryyy,"Puan dukung Erick Thohir maju di pilpres 2024
#PUANdukungErick Arus Bawah https://t.co/lAyL1Ve0k4"
228,2022-11-09 12:03:52+00:00,brasndi32,"Relawan di 12 kota dan kabupaten setempat deklarasi dukung Puan Maharani jadi Capres 2024
Kawal Puan Capres https://t.co/4rq6G9Tn70"
229,2022-11-09 12:01:22+00:00,risk4ananda,Kawal Puan Capres karena para relawan publik jawa barat mendeklarasikan Dukung Puan Maharani capres 2024 https://t.co/SQO41uldbJ
230,2022-11-09 12:00:03+00:00,efixrulbab1403,Ketua DPR RI akan di dukung terus untuk maju ke capres 2024. Kawal Puan Capres https://t.co/oPzc21OiW1
231,2022-11-09 12:00:00+00:00,Steveeya1,Relawan di Jawabarat melakukan deklarasi untuk dukung dan Kawal Puan Capres di 2024 https://t.co/JrGOlhnx61
232,2022-11-09 04:34:04+00:00,EL_Nusanews,"All Out Dukung Puan Maharani di Pilres 2024, Ketua DPC PDIP Tomohon Caroll Senduk: Kami Solid https://t.co/2GPRGuQZXQ https://t.co/HdMAZ7aAcx"
233,2022-11-08 06:13:10+00:00,Anti_Oligarki,"@puanmaharani_ri Mantap Bu..... inilah calon RI-1 2024...mohon segera Deklarasi Bu biar tidak jadi rebutan dengan om Ganjar, saya dukung ibu Puan jadi Capres 2024 100%"
234,2022-11-07 15:53:48+00:00,AriFirmaansyah,"@puanmaharani_ri Mari kita dukung orang baik di politik dan penentu keputusan nomor 1 di republik , InsyaAllah Mbak Puan Presiden 2024🙌"
235,2022-11-07 09:01:30+00:00,JohanSulistyo7,@puanmaharani_ri 2024 saya pasti dukung puan maharani
236,2022-11-06 13:32:51+00:00,nuyuy_yups,Masyarakat Banten deklarasi dukung Puan Maharani jadi presiden 2024. Puan dinilai sebagai keterwakilan dari perempuan yang memiliki kapasitas kepemimpinan dalam menahkodai Indonesia. https://t.co/n31IrlKHgk Tetap Puan Capres
237,2022-11-06 12:00:02+00:00,Li15ty,"Garda Puan Maharani deklarasi dukung Puan sebagai capres 2024, optimis Tetap Puan Capres https://t.co/uirS8Ph2gK"
238,2022-11-06 12:00:01+00:00,seventemn,"Relawan Puan mengadakan berbagai kegiatan bersama untuk meningkatkan semangat dukung Puan sebagai calon presiden 2024.
Tetap Puan Capres https://t.co/n7VFEEZyub"
239,2022-11-06 12:00:01+00:00,A4zr1i,"GPMN Gerilya di Jateng, deklarasi dukung Puan Maharani jadi capres 2024 mendatang Tetap Puan Capres https://t.co/Fb2QGyMLLW"
240,2022-11-05 12:44:32+00:00,PUANnews,"#Emak-Emak Tasikmalaya Dukung Puan Maharani Maju Pilpres 2024 - https://t.co/1IQr6Zho1L 
#PuanMaharani

https://t.co/WLjdxsqmWM"
241,2022-11-05 07:49:31+00:00,suaradotcom,"CEK FAKTA: 15 Provinsi Serentak Dukung Ganjar Pranowo Jadi Capres di Pilpres 2024 Buat Puan Maharani Panas, Benarkah?  https://t.co/JOqkqIUtVw"
242,2022-11-05 07:47:55+00:00,posbakumpranaja,"15 Provinsi Serentak Dukung Ganjar Pranowo Jadi Capres di Pilpres 2024 Buat Puan Maharani Panas, Benarkah? https://t.co/vN1UPKmQxT"
243,2022-11-05 07:47:44+00:00,pantau24jam,"15 Provinsi Serentak Dukung Ganjar Pranowo Jadi Capres di Pilpres 2024 Buat Puan Maharani Panas, Benarkah? https://t.co/SJN6facR1e"
244,2022-11-04 12:13:50+00:00,ayukhanny,"@puanmaharani_ri Mari kita dukung orang baik di politik dan penentu keputusan nomor 1 di republik , InsyaAllah Mbak Puan Presiden 2024🙌"
245,2022-11-04 00:59:00+00:00,golkarpedia,"Bahlil Lahadalia Mengaku Masih Kader Golkar, Tapi Malah Dukung Puan Jadi Capres 2024
https://t.co/75t1VnwJpP
#airlanggahartarto #airlanggapemersatu #airlanggauntukindonesia #partaigolkar #golkarpedia #golkarsolid #AirlanggaPresiden"
246,2022-11-03 11:57:48+00:00,p_silitwangi,@aniesbaswedan Dukung anies - puan for 2024
247,2022-11-03 11:22:42+00:00,Oktovia77914000,"Dan semisalnya pak @ganjarpranowo di usung dari partai manapun, sya yakin pak ganjar akan menang pemilu 2024. @PDI_Perjuangan jgn asal usung capres yg tdk di dukung oleh rakyat, kalian mau poles seperti apapun, rakyat tdk akan dukung puan maharani ok. 
Pak @ganjarpranowo the best"
248,2022-11-01 15:42:40+00:00,artisindo8,"@puanmaharani_ri Mari kita dukung orang baik di politik dan penentu keputusan nomor 1 di republik , InsyaAllah Mbak Puan Presiden 2024🙌"
249,2022-10-31 15:36:30+00:00,Genk772,"@puanmaharani_ri Smoga mbak puan dukung mas ganjar capres 2024,,!🙏🙏"
250,2022-10-31 14:11:15+00:00,Pocong2l,"Ko ada banyak orang dukung puan, sampe tranding 2024 Presiden perempuan.
Kita islam wey https://t.co/8yHtlxnnj2"
251,2022-10-31 12:50:00+00:00,cupasyalala,“Pilihlah orang yang betul-betul cinta Indonesia. Dukung orang yang memang mau bergotong-royong untuk membangun bangsa ini bersama.” – Puan Maharani https://t.co/AnH7ihxxpL 2024 presiden peremPUAN
252,2022-10-31 12:23:40+00:00,ofit_dj,"Ketua Bidang Perempuan DPP Partai Golkar Airin Rachmi Diany sepakat dengan Puan Maharani soal Presiden RI perempuan. “Manakala ada  (mau jadi pemimpin) ya kita harus saling dukung,” tutur Airin ditemui di kawasan Jakarta Selatan. https://t.co/XcroJtQPdf 2024 presiden peremPUAN"
253,2022-10-31 12:18:57+00:00,AurelTritania,"@puanmaharani_ri Mari kita dukung orang baik di politik dan penentu keputusan nomor 1 di republik , InsyaAllah Mbak Puan Presiden 2024🙌"
254,2022-10-31 12:10:01+00:00,WartaEkonomi,Yuk Ah Deklarasi! Dokter Tifa Dukung Banget Wacana Duet Anies-Puan di Pilpres 2024: Pasangan yang Bikin Everybody Happy https://t.co/zZxKCdcXIt
255,2022-10-31 12:05:00+00:00,KeceJomblo,"Usai deklarasi dukung Puan Maharani jadi presiden, Relawan Puan bagikan bantuan kepada nelayan. Diharapkan bantuan jaring ini dapat menambah hasil tangkapan ikan para nelayan. https://t.co/V2ardVVTRf 2024 presiden peremPUAN"
256,2022-10-31 10:45:18+00:00,OrangAwak17,@puanmaharani_ri Dukung Puan for 2024 !!!
257,2022-10-31 07:46:37+00:00,YuliCaem88,"@OposisiCerdas Sy dukung ibu Puan maju sbg capres 2024, ayo ibu jgn mau kalah sm pak Ganjar. Apalagi ibu adalah cucu dari bung Karno"
258,2022-10-31 03:06:05+00:00,JantunGPiisanG,Gue dukung mbak puan maju capres 2024...kalau mbak puan maju kan kawan-kawan pendukung anies bisa full senyum...🤣🤣 https://t.co/EKBTEALOvz
259,2022-10-30 15:25:47+00:00,SINDOnews,"Relawan di 12 Kota dan Kabupaten Serempak Deklarasi Dukung Puan Maharani Capres 2024

 #Sindonews #BukanBeritaBiasa .https://t.co/eWLmOWBSwi"
260,2022-10-30 15:09:01+00:00,FunderRei,Relawan di 12 Kota dan Kabupaten Serempak Deklarasi Dukung Puan Maharani Capres 2024 https://t.co/3KkBB5JtzT
261,2022-10-29 12:22:21+00:00,Adm61481192,Mas ganjar memang di sukai rakyat menenggah kebawah .hidup.mas ganjar .mas ganjar jadi presiden 2024 2029 .partai kecil di legislatif bersatulah dukung mas ganjar .karena PDIP KERAS KEPALA TETAP CAPRES NYA MBAK PUAN SEKEDAR IKUT IKUTAN CAPRES https://t.co/dwssYgzIQ9
262,2022-10-29 11:29:49+00:00,imsaying_tv,"AKBAR TANJUNG DUKUNG ANIES KALAHKAN PUAN DAN GANJAR DI PILPRES 2024!!

https://t.co/hgsAw8jVbI

#PolriBangkit #NCT127
#SriAsih #GadisGadisRemajaJKT48 #birojomblo #lovestory #BiggBossTamil6 #ELONMUSK #MexicoGP #DerbyDay #JinxColplay #trendingoftheday #TOP100MostHandsomeFace #news"
263,2022-10-28 13:52:00+00:00,ali_supyan,"@And_Hongg Dukung ganjar, lupakan puan.. Pilih pak @aniesbaswedan  pas pilpres 2024 nya.. Hehehe.. Ambyar mak banteng.."
